Cust ID,State,VMail Plan,International Plan,Day_Minutes,Day_Calls,Day_Charge,Evening_Minutes,Evening_Calls,Evening_Charge,Night_Minutes,Night_Calls,Night_Charge,International_Minutes,International_Calls,International_Charge,Customer_Service_Calls,VMail_Messages,Churn
253,HI,1,1,145.78,19,8.7468,303.72,33,9.1116,263.12,30,5.2624,235.09,23,70.527,18,33,0
254,IN,1,1,116.93,12,7.0158,165.54,19,4.9662,180.2,21,3.604,155.98,17,46.794,14,25,0
255,TN,1,1,139.19,15,8.3514,177.1,22,5.313,95.62,11,1.9124,174.64,21,52.392,8,21,0
256,DE,1,1,10.53,1,0.6318,12.53,1,0.3759,20.92,3,0.4184,1.72,1,0.516,2,3,0
257,NC,1,1,416.05,42,24.963,297.22,39,8.9166,372.86,36,7.4572,439.38,43,131.814,27,43,0
258,ND,1,1,172,20,10.32,241.74,22,7.2522,270.14,32,5.4028,404.96,38,121.488,16,27,0
259,TN,1,1,98.29,8,5.8974,136.63,13,4.0989,49.27,5,0.9854,133.65,12,40.095,9,12,0
260,OK,0,1,213.56,26,12.8136,221.63,24,6.6489,218.82,21,4.3764,259.09,28,77.727,17,29,0
261,MT,1,1,110.32,9,6.6192,149.8,15,4.494,41.01,8,0.8202,96.39,15,28.917,5,22,0
262,MS,1,1,578.75,51,34.725,446.99,50,13.4097,542.14,52,10.8428,486,47,145.8,32,64,0
263,WI,1,1,210.29,19,12.6174,281.3,28,8.439,169.48,22,3.3896,279.14,27,83.742,16,42,0
264,NJ,1,1,133.05,24,7.983,309.65,35,9.2895,227.68,26,4.5536,313.52,31,94.056,25,40,0
265,NH,1,1,118.7,15,7.122,181.49,20,5.4447,167.23,17,3.3446,110.87,11,33.261,8,8,0
266,SD,1,1,64.43,11,3.8658,167.31,17,5.0193,238.48,25,4.7696,229.42,23,68.826,10,11,0
267,KY,1,1,90.54,13,5.4324,82.74,9,2.4822,36.47,4,0.7294,33.34,3,10.002,3,7,0
268,MS,1,1,197.15,16,11.829,45.16,8,1.3548,98.91,9,1.9782,99.85,12,29.955,5,12,0
269,LA,1,0,217.4,22,13.044,322.06,28,9.6618,186.83,21,3.7366,245.59,22,73.677,11,37,0
270,MI,0,1,250.97,26,15.0582,260.1,25,7.803,224.19,25,4.4838,166.46,24,49.938,16,30,0
271,MN,1,1,366.85,42,22.011,257.3,29,7.719,432.98,39,8.6596,449.35,47,134.805,21,50,0
272,OR,1,1,172.82,17,10.3692,230.13,20,6.9039,108.62,13,2.1724,208.79,19,62.637,15,26,0
273,WV,1,1,264.05,25,15.843,177.24,21,5.3172,249.66,26,4.9932,171.76,21,51.528,17,24,0
274,ME,1,1,84.94,13,5.0964,53,7,1.59,169.29,12,3.3858,105.73,12,31.719,14,16,1
275,DE,1,1,140.46,20,8.4276,134.88,14,4.0464,199.11,24,3.9822,184.8,21,55.44,11,33,0
276,CT,1,1,384.94,43,23.0964,434.51,51,13.0353,254.8,36,5.096,656.91,60,197.073,29,48,0
277,ND,1,0,293.83,27,17.6298,228.14,20,6.8442,257.38,24,5.1476,250,27,75,15,28,0
278,MI,1,1,166.82,19,10.0092,224.99,20,6.7497,282.75,28,5.655,276.68,31,83.004,12,25,1
279,VT,1,0,396.62,34,23.7972,237.94,29,7.1382,358.9,38,7.178,571.41,56,171.423,36,55,1
280,NY,1,0,198.94,21,11.9364,221.6,26,6.648,270.35,29,5.407,219.8,22,65.94,19,28,0
281,OR,1,1,141.33,21,8.4798,170.69,19,5.1207,133.03,18,2.6606,164.26,18,49.278,9,19,0
282,IL,1,1,,,,,,,,,,,,,,,0
283,MN,1,1,215.5,20,12.93,200.75,20,6.0225,317.45,30,6.349,188.61,19,56.583,7,32,0
284,OK,1,1,38.51,3,2.3106,62.78,8,1.8834,49.03,4,0.9806,33.11,7,9.933,2,9,0
285,CO,1,1,468.69,43,28.1214,433.81,47,13.0143,356.04,37,7.1208,620.98,68,186.294,29,71,0
286,NE,1,1,28.6,4,1.716,65.19,8,1.9557,126.97,13,2.5394,43.99,7,13.197,3,8,0
287,IL,1,1,2.7,1,0.162,35.55,4,1.0665,46.54,4,0.9308,19.23,2,5.769,1,1,0
288,IA,1,1,291.67,27,17.5002,222.82,21,6.6846,209.88,20,4.1976,300.63,33,90.189,15,38,0
289,UT,1,0,240.78,20,14.4468,192.23,26,5.7669,299.91,28,5.9982,250.1,22,75.03,10,21,1
290,SC,1,1,74.92,6,4.4952,27.25,4,0.8175,14.2,2,0.284,72.9,6,21.87,2,9,0
291,UT,1,1,56.99,6,3.4194,55.77,5,1.6731,24.71,4,0.4942,135.73,12,40.719,6,4,0
292,MA,1,1,175.62,17,10.5372,172.72,19,5.1816,172.06,19,3.4412,160.7,16,48.21,7,23,0
293,AR,1,1,370.41,41,22.2246,334.43,41,10.0329,438.36,40,8.7672,263.1,37,78.93,30,44,0
294,WV,1,1,141.37,13,8.4822,113.13,12,3.3939,64.49,7,1.2898,127.87,13,38.361,6,16,0
295,NV,1,0,147.91,16,8.8746,146.46,19,4.3938,280.53,27,5.6106,145,14,43.5,8,24,1
296,CA,1,1,159.76,16,9.5856,85.75,11,2.5725,179.56,17,3.5912,32.05,7,9.615,12,14,1
297,KY,1,0,496.07,53,29.7642,538.76,51,16.1628,442.5,54,8.85,549.3,51,164.79,24,57,0
298,NY,1,1,101.91,9,6.1146,100.85,13,3.0255,73.97,8,1.4794,82.18,11,24.654,2,12,0
299,MN,1,0,114.6,10,6.876,168.56,18,5.0568,193.22,23,3.8644,285.53,24,85.659,13,23,0
300,NE,1,1,179.62,20,10.7772,155.87,15,4.6761,140.57,12,2.8114,151.2,17,45.36,9,20,0
301,TN,0,1,232.22,19,13.9332,216.71,22,6.5013,112.51,15,2.2502,208.45,26,62.535,15,23,0
302,MI,1,1,153.97,19,9.2382,214.23,19,6.4269,142.24,15,2.8448,79.11,11,23.733,15,20,0
303,AK,1,1,202.34,28,12.1404,272.92,30,8.1876,323.76,32,6.4752,256.6,27,76.98,21,33,0
304,ME,1,1,325.21,33,19.5126,351.41,38,10.5423,379.17,38,7.5834,329.7,32,98.91,16,32,0
305,MN,0,1,210.39,20,12.6234,171.91,20,5.1573,146.11,18,2.9222,145.29,16,43.587,7,28,0
306,VT,1,1,134.45,17,8.067,222.05,22,6.6615,78.53,9,1.5706,141.03,17,42.309,15,18,0
307,OR,1,1,46.55,5,2.793,71.32,7,2.1396,69.72,8,1.3944,109.43,10,32.829,1,9,0
308,SD,1,0,520.2,57,31.212,280.06,34,8.4018,453.97,45,9.0794,390.82,41,117.246,19,42,0
309,CO,1,1,37.54,6,2.2524,71.85,7,2.1555,57.95,7,1.159,130.32,13,39.096,,13,0
310,MA,1,1,295.31,32,17.7186,268.18,26,8.0454,258.57,26,5.1714,215.24,25,64.572,10,22,0
311,NM,1,1,112.95,16,6.777,71.4,11,2.142,122.86,14,2.4572,178.49,15,53.547,11,12,1
312,IN,1,1,34.12,4,2.0472,52.69,7,1.5807,71.75,9,1.435,65.74,7,19.722,5,4,0
313,DE,1,1,47.28,7,2.8368,44.51,8,1.3353,61.67,10,1.2334,132.01,13,39.603,7,16,0
314,TX,1,1,69,10,4.14,118.53,12,3.5559,162.3,17,3.246,163.7,20,49.11,13,22,0
315,GA,1,1,622.55,61,37.353,411.93,50,12.3579,491.34,58,9.8268,552.89,53,165.867,30,58,0
316,AL,1,1,246.14,25,14.7684,236.99,27,7.1097,217.73,23,4.3546,138.94,21,41.682,9,30,1
317,CA,1,1,166.17,19,9.9702,57.48,7,1.7244,152.04,14,3.0408,131.79,13,39.537,6,24,0
318,WI,1,1,118.29,14,7.0974,114.93,10,3.4479,71.07,8,1.4214,127.43,14,38.229,7,13,0
319,KS,1,1,299.96,32,17.9976,292.64,31,8.7792,282.13,31,5.6426,306.08,31,91.824,21,35,0
320,SD,0,1,,,,,,,,,,,,,,,0
321,MI,1,1,363.79,40,21.8274,250.71,25,7.5213,175.01,24,3.5002,305.19,29,91.557,15,35,0
322,AK,1,1,215.85,28,12.951,226.61,23,6.7983,221.11,23,4.4222,218.43,21,65.529,13,34,0
323,DC,1,1,112.72,13,6.7632,163.07,18,4.8921,215.99,22,4.3198,241.52,26,72.456,8,24,0
324,AK,1,1,22.33,2,1.3398,171.27,15,5.1381,125.75,14,2.515,88.24,10,26.472,8,16,0
325,VA,1,1,162.33,18,9.7398,55.38,8,1.6614,132.57,12,2.6514,97.59,8,29.277,6,11,0
326,WV,1,1,192.99,22,11.5794,204.98,22,6.1494,169.62,17,3.3924,164.81,14,49.443,5,16,1
327,NH,1,0,516.2,60,30.972,513.32,52,15.3996,419.97,47,8.3994,410.47,49,123.141,34,56,0
328,MS,1,1,438.05,53,26.283,503.79,50,15.1137,453.02,54,9.0604,381.15,42,114.345,26,59,0
329,AR,1,1,326.85,36,19.611,295.34,31,8.8602,284.42,30,5.6884,248.76,30,74.628,15,25,0
330,KY,1,1,50.67,5,3.0402,15.17,2,0.4551,21.25,3,0.425,14.92,2,4.476,,2,0
331,RI,1,1,380.43,35,22.8258,295.72,24,8.8716,369.02,37,7.3804,309.85,33,92.955,21,53,0
332,CT,1,1,254.4,25,15.264,315.05,33,9.4515,380.08,37,7.6016,454.8,45,136.44,21,52,0
333,RI,1,1,74.97,7,4.4982,72.19,6,2.1657,53.2,6,1.064,143.45,11,43.035,3,6,0
334,IL,1,1,222.36,21,13.3416,209.01,23,6.2703,244.16,24,4.8832,115.74,13,34.722,9,31,0
335,OK,1,1,95.39,12,5.7234,94.82,11,2.8446,56.62,9,1.1324,139.9,15,41.97,4,13,0
336,RI,1,1,,,,48.39,4,1.4517,1.43,1,0.0286,2.68,1,0.804,,5,0
337,MT,1,1,208.4,20,12.504,233.68,29,7.0104,175.35,20,3.507,187.49,21,56.247,12,22,0
338,DE,1,1,400.33,42,24.0198,245.38,29,7.3614,327.64,38,6.5528,285.62,32,85.686,22,53,0
339,OH,1,1,,,,,,,,,,,,,,,0
340,NE,1,0,63.28,6,3.7968,72.38,7,2.1714,96.39,8,1.9278,150.21,16,45.063,4,9,0
341,WY,1,1,4.97,1,0.2982,26.69,3,0.8007,60.95,7,1.219,37.07,4,11.121,1,7,0
342,AL,0,1,229.52,30,13.7712,244.69,33,7.3407,488.15,46,9.763,281.39,31,84.417,12,48,0
343,KY,1,0,,,,,,,,,,,,,,,0
344,AR,1,1,,,,,,,,,,,,,,,0
345,MD,1,1,230.48,28,13.8288,278.54,32,8.3562,313.69,30,6.2738,366.55,38,109.965,29,45,0
346,NC,0,1,205.56,24,12.3336,233.8,24,7.014,242.31,28,4.8462,150.44,19,45.132,11,24,0
347,RI,1,1,315.93,43,18.9558,389.77,37,11.6931,415.77,43,8.3154,423.61,48,127.083,27,60,0
348,ME,1,1,77.17,7,4.6302,58.08,6,1.7424,79.64,7,1.5928,105.94,12,31.782,3,7,0
349,NC,1,1,86.46,11,5.1876,51.47,7,1.5441,183.47,20,3.6694,178.76,18,53.628,7,16,0
350,CO,1,1,252.57,26,15.1542,285.94,33,8.5782,250.4,26,5.008,305.2,35,91.56,17,30,0
351,NJ,1,1,260.86,29,15.6516,256.31,28,7.6893,150.47,18,3.0094,296.81,31,89.043,15,35,0
352,ND,1,1,70.99,5,4.2594,123.76,13,3.7128,111.89,13,2.2378,109.55,10,32.865,2,10,0
353,DC,1,1,345.27,40,20.7162,366.44,37,10.9932,302.68,29,6.0536,268.21,27,80.463,13,41,0
354,RI,1,1,180.69,22,10.8414,174.57,19,5.2371,241.68,28,4.8336,196.17,18,58.851,10,23,0
355,NC,1,1,111.37,13,6.6822,74.9,8,2.247,67.93,11,1.3586,79.94,7,23.982,4,13,0
356,DC,1,1,63.6,7,3.816,61.89,6,1.8567,44.05,7,0.881,70.78,7,21.234,5,7,1
357,WV,1,1,145.75,13,8.745,192.98,16,5.7894,157.64,17,3.1528,163.01,13,48.903,7,18,0
358,MI,1,1,337.32,37,20.2392,448.27,47,13.4481,328.8,33,6.576,338.89,37,101.667,21,58,1
359,NV,1,1,59.83,8,3.5898,121.32,15,3.6396,188.59,15,3.7718,83.12,8,24.936,5,7,0
360,HI,1,1,112.26,15,6.7356,138.45,17,4.1535,108.28,15,2.1656,126.32,16,37.896,14,16,0
361,VT,1,1,209.74,21,12.5844,217.61,22,6.5283,291.38,28,5.8276,203.89,27,61.167,16,34,0
362,MI,1,1,176.46,21,10.5876,144.92,16,4.3476,131.04,18,2.6208,84.68,10,25.404,10,14,0
363,WV,1,1,72.07,9,4.3242,39.95,5,1.1985,41.4,8,0.828,115.67,10,34.701,3,5,0
364,UT,1,1,303.39,30,18.2034,262.66,32,7.8798,326.87,32,6.5374,192.69,19,57.807,18,44,0
365,MS,1,1,245.44,25,14.7264,135.56,20,4.0668,247.31,22,4.9462,283.35,30,85.005,20,42,0
366,TX,1,1,114.91,12,6.8946,67,7,2.01,199.91,20,3.9982,165.18,13,49.554,5,19,0
367,NC,1,1,173.65,15,10.419,182.64,20,5.4792,210.03,22,4.2006,201.36,19,60.408,13,26,1
368,NH,1,1,190.53,18,11.4318,174.22,15,5.2266,194.98,21,3.8996,276.8,28,83.04,16,25,0
369,SD,1,1,19.64,2,1.1784,27.24,4,0.8172,74.94,7,1.4988,18.8,1,5.64,1,5,0
370,SD,1,1,70.42,7,4.2252,33.48,3,1.0044,37.98,4,0.7596,49.31,7,14.793,5,3,0
371,CT,1,1,170.81,19,10.2486,128.16,13,3.8448,104.6,10,2.092,91.15,10,27.345,7,19,0
372,SD,1,1,48.8,7,2.928,94.21,8,2.8263,110.21,10,2.2042,143.37,13,43.011,5,11,0
373,WA,1,0,110.42,11,6.6252,109.55,12,3.2865,141.32,13,2.8264,84.22,13,25.266,4,15,1
374,NE,1,1,108.06,12,6.4836,57.44,7,1.7232,77.81,7,1.5562,121.34,14,36.402,3,8,0
375,OR,1,1,132.73,15,7.9638,173.19,19,5.1957,403.6,34,8.072,104.2,10,31.26,7,16,0
376,SD,1,1,68.84,7,4.1304,128.76,16,3.8628,58.52,8,1.1704,36.59,6,10.977,1,4,0
377,ND,1,1,372.94,38,22.3764,314.7,35,9.441,522.04,51,10.4408,358.63,36,107.589,22,45,0
378,VT,1,1,104.5,15,6.27,79.58,7,2.3874,123.55,12,2.471,67.97,8,20.391,5,8,0
379,AZ,0,1,169.5,20,10.17,218.31,18,6.5493,186.8,19,3.736,160.48,18,48.144,9,28,1
380,GA,1,1,363.06,36,21.7836,293.17,34,8.7951,390.13,43,7.8026,365.39,43,109.617,24,43,1
381,OH,1,1,47.8,6,2.868,53.8,7,1.614,46.83,4,0.9366,114.26,10,34.278,4,6,0
382,LA,0,0,59.1,8,3.546,84.16,8,2.5248,130.86,12,2.6172,108.47,10,32.541,9,10,0
383,MA,1,1,190.62,21,11.4372,166.08,12,4.9824,185.04,22,3.7008,121.79,16,36.537,12,20,0
384,OR,1,1,324.37,31,19.4622,314.87,33,9.4461,304.84,35,6.0968,309.6,34,92.88,17,32,0
385,SD,0,1,55.33,6,3.3198,22.18,2,0.6654,91.81,8,1.8362,66.77,8,20.031,3,7,0
386,RI,1,1,325.66,30,19.5396,288.15,26,8.6445,343.66,32,6.8732,192.4,22,57.72,13,32,0
387,OH,0,1,27.46,4,1.6476,60.65,6,1.8195,41.45,3,0.829,36.04,4,10.812,2,3,0
388,ME,1,1,104.33,9,6.2598,97.44,10,2.9232,128.36,15,2.5672,108.15,9,32.445,8,15,0
389,KY,1,0,36.98,5,2.2188,23.37,3,0.7011,34.22,3,0.6844,66.98,5,20.094,2,1,0
390,NV,1,1,52.21,6,3.1326,40.59,4,1.2177,114.37,10,2.2874,73.78,6,22.134,4,5,0
391,NH,1,1,143.59,13,8.6154,111.92,14,3.3576,235.96,22,4.7192,120.48,14,36.144,10,13,0
392,OH,1,1,246.17,22,14.7702,217.34,29,6.5202,176.28,23,3.5256,197.95,24,59.385,16,28,0
393,VA,0,1,316.78,33,19.0068,509.09,49,15.2727,428.14,45,8.5628,348.04,35,104.412,24,39,0
394,VT,1,1,118.79,15,7.1274,129.44,12,3.8832,96.9,10,1.938,112.33,10,33.699,14,22,1
395,AZ,1,1,138.31,18,8.2986,220.89,22,6.6267,98.6,12,1.972,175.92,21,52.776,5,14,0
396,MO,1,1,146.2,17,8.772,222.77,25,6.6831,298.62,30,5.9724,297.98,30,89.394,14,24,0
397,LA,1,1,33.85,4,2.031,24.6,2,0.738,27.92,2,0.5584,36.4,3,10.92,,6,0
398,AK,1,1,234.09,21,14.0454,265.01,28,7.9503,182.88,22,3.6576,260.8,25,78.24,17,27,0
399,AL,1,1,82.18,12,4.9308,92.62,8,2.7786,120.1,13,2.402,185.92,14,55.776,9,14,1
400,TX,1,1,209.95,19,12.597,269.26,24,8.0778,155.34,18,3.1068,187.99,27,56.397,7,31,0
401,IN,0,1,70.75,8,4.245,135.63,14,4.0689,71.57,10,1.4314,123.71,12,37.113,5,6,0
402,ID,1,1,404.35,39,24.261,198.03,17,5.9409,242.59,21,4.8518,252.75,30,75.825,11,32,1
403,DC,1,1,225.87,26,13.5522,232.35,27,6.9705,237.26,27,4.7452,218.55,23,65.565,14,38,0
404,CA,1,1,185,21,11.1,87.49,7,2.6247,83.61,7,1.6722,126.06,14,37.818,10,14,0
405,OK,1,1,318.15,31,19.089,206.54,27,6.1962,308.07,31,6.1614,313.9,34,94.17,13,29,0
406,CT,1,1,88.97,9,5.3382,87.36,8,2.6208,26.38,4,0.5276,75.42,7,22.626,2,7,0
407,GA,1,1,,,,,,,,,,,,,,,0
408,KY,1,1,142.64,13,8.5584,113,14,3.39,141.7,15,2.834,131.32,16,39.396,9,14,1
409,CA,1,1,126.29,16,7.5774,129.11,13,3.8733,233.34,21,4.6668,95.16,10,28.548,4,21,0
410,AR,1,0,111.88,12,6.7128,215.16,25,6.4548,235.66,24,4.7132,153.06,18,45.918,10,13,0
411,IN,1,0,108.26,15,6.4956,84.14,11,2.5242,128.45,16,2.569,115.36,16,34.608,9,20,1
412,NY,1,0,102.57,13,6.1542,54,9,1.62,65.56,8,1.3112,18.85,3,5.655,11,11,0
413,UT,1,0,148.29,18,8.8974,101.35,10,3.0405,124.83,16,2.4966,105.8,11,31.74,4,18,0
414,MD,1,1,,,,,,,,,,,,,,,0
415,SD,0,1,314.8,30,18.888,252.02,31,7.5606,236.25,27,4.725,315.97,31,94.791,22,45,0
416,DC,1,1,13.77,3,0.8262,16.3,2,0.489,67.95,4,1.359,22.12,2,6.636,3,5,0
417,KS,1,0,66.31,7,3.9786,45.78,5,1.3734,130.96,13,2.6192,90.01,9,27.003,3,8,0
418,MN,1,1,113.76,13,6.8256,120.98,13,3.6294,157.03,16,3.1406,76.74,7,23.022,9,13,0
419,SC,1,1,138.09,16,8.2854,91.33,10,2.7399,128.57,13,2.5714,59.47,8,17.841,7,25,1
420,IN,1,1,74.67,7,4.4802,76.15,7,2.2845,66.11,10,1.3222,107.18,10,32.154,3,15,0
421,RI,1,1,41.78,4,2.5068,19.84,3,0.5952,32.13,2,0.6426,77.42,5,23.226,2,6,0
422,KS,1,1,64.88,7,3.8928,147.6,16,4.428,70.72,8,1.4144,108.78,12,32.634,5,18,0
423,PA,1,1,136.06,13,8.1636,87.78,13,2.6334,111.37,14,2.2274,121.7,11,36.51,8,18,0
424,SD,0,0,242.46,23,14.5476,217.22,21,6.5166,112.12,12,2.2424,171.87,22,51.561,12,28,0
425,WA,1,1,268.89,27,16.1334,248.05,31,7.4415,384.83,38,7.6966,277.9,32,83.37,21,33,0
426,KY,1,0,252.84,25,15.1704,222.77,23,6.6831,240.26,25,4.8052,250.86,25,75.258,9,17,0
427,NJ,1,1,97.95,9,5.877,123.11,10,3.6933,79.9,9,1.598,117.7,14,35.31,9,15,0
428,NM,1,0,302.93,26,18.1758,268.56,29,8.0568,261.09,27,5.2218,194.27,20,58.281,21,23,1
429,TN,1,1,207.59,22,12.4554,240.63,23,7.2189,193.18,21,3.8636,197.56,20,59.268,16,25,1
430,MT,1,1,381.38,38,22.8828,365.66,39,10.9698,237.65,27,4.753,455.52,40,136.656,23,48,0
431,OK,1,1,13.02,1,0.7812,62.51,6,1.8753,92.8,7,1.856,46.27,4,13.881,5,5,0
432,SC,1,1,25.26,7,1.5156,62.01,5,1.8603,86.41,11,1.7282,17.59,2,5.277,3,3,0
433,DC,1,1,238.38,26,14.3028,245.95,25,7.3785,414.98,44,8.2996,297.17,31,89.151,16,35,1
434,KS,1,1,123.47,17,7.4082,271.94,31,8.1582,274.88,26,5.4976,241.76,24,72.528,15,29,0
435,MN,1,1,290.67,30,17.4402,277.32,28,8.3196,287.15,30,5.743,205.59,19,61.677,7,48,0
436,DE,0,1,53.44,7,3.2064,140.5,14,4.215,109.99,15,2.1998,101.2,8,30.36,9,17,0
437,OH,1,1,95.47,8,5.7282,76.78,9,2.3034,167.91,19,3.3582,190.74,20,57.222,10,21,0
438,TN,1,1,203.41,21,12.2046,267.36,31,8.0208,352,32,7.04,279.24,31,83.772,21,34,0
439,LA,1,1,110.04,12,6.6024,67.37,9,2.0211,47.85,6,0.957,99.72,13,29.916,10,18,0
440,MS,1,1,145.4,14,8.724,183.26,20,5.4978,242.29,22,4.8458,128.97,16,38.691,8,28,0
441,MN,1,1,311.73,29,18.7038,260.49,28,7.8147,311.79,30,6.2358,215.8,28,64.74,21,32,0
442,CO,1,1,393.07,42,23.5842,242.38,25,7.2714,340.9,35,6.818,337.34,38,101.202,24,44,0
443,TN,1,1,,,,,,,,,,,,,,,0
444,WA,1,1,342.34,31,20.5404,225.14,22,6.7542,236.27,28,4.7254,345.92,38,103.776,18,37,0
445,LA,1,1,202.26,17,12.1356,173.99,17,5.2197,148.41,13,2.9682,174.8,20,52.44,6,18,0
446,NM,1,1,242.37,31,14.5422,163.34,18,4.9002,176.72,18,3.5344,211.94,23,63.582,22,30,0
447,MD,1,1,114.33,11,6.8598,176.69,17,5.3007,37.05,8,0.741,92.88,11,27.864,9,15,0
448,SC,1,1,,,,,,,,,,,,,,,0
449,MS,1,1,147.26,17,8.8356,266.6,30,7.998,173.38,20,3.4676,132.5,13,39.75,11,19,0
450,MS,0,1,74.48,7,4.4688,69.96,12,2.0988,54.79,6,1.0958,106.66,10,31.998,3,7,1
451,OH,1,0,86.96,8,5.2176,174.84,14,5.2452,193.03,20,3.8606,103.06,13,30.918,9,14,1
452,HI,1,1,,,,,,,,,,,,,,,0
453,WI,1,1,242.57,22,14.5542,166.75,21,5.0025,62.03,7,1.2406,221.56,22,66.468,13,27,1
454,HI,0,1,319.46,32,19.1676,345.78,37,10.3734,184.32,20,3.6864,281.26,27,84.378,10,40,0
455,ME,1,1,216.65,21,12.999,165.49,15,4.9647,133.32,12,2.6664,144.32,12,43.296,16,17,0
456,OR,1,0,157.66,15,9.4596,161.02,19,4.8306,144.08,17,2.8816,131.44,12,39.432,13,22,0
457,MD,1,1,,,,,,,,,,,,,,,0
458,WY,1,1,,,,,,,,,,,,,,,0
459,WV,1,1,272.05,25,16.323,224.39,21,6.7317,328.65,32,6.573,358.2,39,107.46,20,28,0
460,MT,1,1,34.76,4,2.0856,42.81,5,1.2843,28.68,3,0.5736,38.66,6,11.598,4,4,0
461,AZ,0,1,19.1,2,1.146,15.11,2,0.4533,16.45,1,0.329,18.98,1,5.694,2,4,0
462,OK,1,1,162.22,13,9.7332,79.33,11,2.3799,40.9,6,0.818,145.09,13,43.527,7,17,1
463,CT,1,1,,,,,,,,,,,,,,,0
464,SC,1,1,72.08,7,4.3248,107.36,11,3.2208,42.94,4,0.8588,96.44,8,28.932,7,9,1
465,PA,1,1,137.86,15,8.2716,202.58,22,6.0774,197.7,22,3.954,129.47,13,38.841,8,23,0
466,SD,1,1,69.67,6,4.1802,55.35,6,1.6605,99.72,11,1.9944,108.27,9,32.481,3,7,0
467,ND,1,1,,,,,,,,,,,,,,,0
468,WA,1,1,66.83,8,4.0098,45.68,4,1.3704,50.85,5,1.017,97.26,7,29.178,5,9,0
469,WI,1,1,,,,,,,,,,,,,,,0
470,AL,1,0,237.14,25,14.2284,214.24,20,6.4272,302.96,30,6.0592,177.52,19,53.256,7,20,0
471,KS,1,1,81.84,11,4.9104,128.56,11,3.8568,106.11,11,2.1222,133.04,14,39.912,7,20,0
472,MN,1,1,38.36,5,2.3016,17.85,1,0.5355,22.78,3,0.4556,14.1,1,4.23,,1,0
473,HI,1,1,,,,,,,,,,,,,,,0
474,NC,1,1,264.38,23,15.8628,246.18,24,7.3854,161.42,14,3.2284,148.42,17,44.526,15,21,0
475,KS,1,1,206.89,20,12.4134,307.24,25,9.2172,281.5,27,5.63,259.33,27,77.799,14,33,0
476,SC,1,1,188.06,16,11.2836,119.29,10,3.5787,116.51,12,2.3302,116,13,34.8,10,26,0
477,OH,0,1,167.93,21,10.0758,203,22,6.09,225.66,31,4.5132,253.71,24,76.113,21,33,1
478,MO,1,1,,,,,,,,,,,,,,,0
479,GA,1,0,88.51,11,5.3106,68.19,11,2.0457,61.75,10,1.235,66.53,9,19.959,9,6,0
480,SC,1,1,10.54,2,0.6324,16.88,2,0.5064,29.52,3,0.5904,6.07,2,1.821,3,4,0
481,NM,1,1,119.92,15,7.1952,244.11,23,7.3233,216.82,21,4.3364,147.25,17,44.175,19,19,0
482,DC,1,1,170.86,16,10.2516,174.38,23,5.2314,178.9,19,3.578,153.39,15,46.017,9,19,0
483,OK,1,1,80.46,13,4.8276,101.61,10,3.0483,105.03,12,2.1006,118.79,13,35.637,11,5,0
484,WA,1,1,173.96,18,10.4376,209.87,19,6.2961,175.85,18,3.517,201.98,20,60.594,11,23,0
485,NC,1,1,291.93,32,17.5158,186.65,19,5.5995,321.05,37,6.421,336.33,32,100.899,17,41,0
486,NY,1,1,73.33,8,4.3998,85.85,9,2.5755,120.44,13,2.4088,108.65,12,32.595,3,12,1
487,NM,1,1,355.43,38,21.3258,345.87,37,10.3761,481.89,47,9.6378,360.88,37,108.264,24,51,0
488,NC,1,1,166.56,15,9.9936,250.33,32,7.5099,265.62,31,5.3124,213.12,26,63.936,13,31,0
489,KS,1,1,192.17,18,11.5302,265.77,27,7.9731,233.14,23,4.6628,137.12,17,41.136,15,25,0
490,AR,1,1,266.21,25,15.9726,112.54,11,3.3762,148.36,19,2.9672,284.64,25,85.392,11,23,0
491,PA,1,1,58.45,5,3.507,59.23,4,1.7769,91.33,7,1.8266,33.77,3,10.131,7,6,0
492,NJ,1,1,,,,41.3,5,1.239,10.85,1,0.217,40.37,4,12.111,2,3,0
493,AK,1,1,307.47,27,18.4482,243.87,28,7.3161,210.11,28,4.2022,351.62,35,105.486,12,29,0
494,WI,1,1,232.11,22,13.9266,264.54,32,7.9362,371.12,37,7.4224,253.19,27,75.957,13,36,0
495,MN,1,1,222.93,22,13.3758,214.13,23,6.4239,193.04,24,3.8608,253.88,26,76.164,9,19,0
496,IA,1,1,80.51,8,4.8306,161.35,17,4.8405,66,7,1.32,117.36,12,35.208,8,16,0
497,IL,0,1,107.4,11,6.444,116.58,11,3.4974,79.85,9,1.597,103.84,11,31.152,8,16,0
498,DC,1,1,377.1,37,22.626,369,35,11.07,443.31,47,8.8662,313.39,36,94.017,27,34,0
499,AZ,1,1,385.55,45,23.133,525.77,53,15.7731,349.72,41,6.9944,385.9,47,115.77,27,48,0
500,DC,1,1,226.3,24,13.578,135.04,15,4.0512,129.69,16,2.5938,166.09,17,49.827,16,19,0
501,RI,1,1,76.6,10,4.596,75.85,8,2.2755,108.85,10,2.177,64.46,9,19.338,7,11,0
502,NC,1,1,14.97,1,0.8982,28.68,3,0.8604,31.53,5,0.6306,27.67,5,8.301,4,1,0
503,NM,1,1,113.78,10,6.8268,146.24,14,4.3872,100.41,13,2.0082,83.09,9,24.927,9,16,0
